Date,Open,High,Low,Close,Adj Close,Volume,¼öÀÍ·ü
2016-11-17,629.049988,629.080017,624.52002,627.76001,627.76001,666400.0,-0.00011150629645673149
2016-11-18,628.719971,628.719971,619.580017,620.26001,620.26001,619900.0,-0.011947240793500069
2016-11-21,618.630005,618.630005,609.099976,609.330017,609.330017,628600.0,-0.017621630967309954
2016-11-22,612.419983,614.789978,608.669983,610.73999,610.73999,649000.0,0.0023139726595811094
2016-11-23,612.359985,612.409973,599.890015,600.289978,600.289978,622200.0,-0.01711041060206331
2016-11-24,600.48999,603.130005,590.48999,592.650024,592.650024,603300.0,-0.012727105698906005
2016-11-25,592.599976,597.869995,591.169983,597.820007,597.820007,535600.0,0.00872350087005147
2016-11-28,599.409973,600.130005,593.049988,593.049988,593.049988,551400.0,-0.007979022020251691
2016-11-29,592.549988,597.289978,590.840027,596.070007,596.070007,802700.0,0.005092351506800874
2016-11-30,597.380005,597.48999,594.130005,596.109985,596.109985,560800.0,6.706930315325543e-05
2016-12-01,596.52002,596.890015,591.640015,593.849976,593.849976,635200.0,-0.0037912617752914324
