,회사명,거래소코드,회계년도,상장일,상장폐지일,소속코드,산업명,[제조]총자본증가율(IFRS연결),[제조]유형자산증가율(IFRS연결),[제조]비유동자산증가율(IFRS연결),[제조]유동자산증가율(IFRS연결),[제조]재고자산증가율(IFRS연결),[제조]자기자본증가율(IFRS연결),[제조]매출액증가율(IFRS연결),[제조]순이익증가율(IFRS연결),[제조]매출액총이익률(IFRS연결),[제조]매출액순이익률(IFRS연결),[제조]자기자본순이익률(IFRS연결),[제조]총자본사업이익률(IFRS연결),[제조]총자본순이익률(IFRS연결),[제조]1주당매출액(IFRS연결),[제조]1주당순이익(IFRS연결),[제조]유동비율(IFRS연결),[제조]당좌비율(IFRS연결),[제조]현금비율(IFRS연결),[제조]순운전자본비율(IFRS연결),[제조]부채비율(IFRS연결),[제조]이자보상배율(이자비용)(IFRS연결),[제조]비유동비율(IFRS연결),[제조]유동자산구성비율(IFRS연결),[제조]자기자본구성비율(IFRS연결),[제조]자기자본배율(IFRS연결),[제조]총자본회전률(IFRS연결),[제조]자기자본회전률(IFRS연결),[제조]비유동자산회전률(IFRS연결),[제조]재고자산회전률(IFRS연결),[제조]매출채권회전률(IFRS연결),[제조]매입채무회전률(IFRS연결),[제조]매입채무회전기간(IFRS연결),[제조]재고자산회전기간(IFRS연결),[제조]매출채권회전기간(IFRS연결),[제조]1회전기간(IFRS연결),[제조]운전자본회전률(IFRS연결),[제조]순운전자본회전률(IFRS연결),[제조]유형자산회전율(IFRS연결),[제조]유동자산회전률(IFRS연결),[제조]당좌자산회전률(IFRS연결),[제조]부가가치(IFRS연결),[제조]총자본투자효율(IFRS연결),[제조]설비투자효율(IFRS연결),[제조]기계투자효율(IFRS연결),[제조]부가가치율(IFRS연결),[제조]노동소득분배율(IFRS연결),[제조]자본분배율(IFRS연결),[제조]이윤분배율(IFRS연결)
9349,(주)포인트엔지니어링,176560,2016/12,2017/08/14,2019/07/16,4,  금속가공제품 제조업; 기계 및 가구 제외,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9351,(주)포인트엔지니어링,176560,2017/12,2017/08/14,2019/07/16,4,  금속가공제품 제조업; 기계 및 가구 제외,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.4,14.01,18.3,15.01,10.68,19963.1,2835.0,110.33,100.53,52.59,3.64,71.82,19.21,105.04,38.86,58.2,3047.94,0.76,1.31,1.25,22.08,5.19,13.05,27.96,16.53,70.38,0.02,0.07,1.03,1.44,1.96,2.15,20879.38,32.15,66.25,169.24,42.17,42.81,57.19,33.22
9353,(주)포인트엔지니어링,176560,2018/12,2017/08/14,2019/07/16,4,  금속가공제품 제조업; 기계 및 가구 제외,15.73,13.51,11.33,22.65,16.71,30.08,23.09,57.42,37.03,17.87,25.04,19.77,15.55,9828.92,1758.0,143.43,131.3,64.83,12.47,52.83,28.61,89.88,41.19,65.43,1585.94,0.87,1.4,1.45,25.08,6.32,18.64,19.58,14.55,57.76,0.02,0.08,1.21,1.67,2.17,2.37,30924.47,41.15,80.81,188.32,50.75,41.49,58.51,35.21
9359,(주)폭스소프트,354230,2018/12,2020/06/25,2021/09/01,4,  출판업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9360,(주)폭스소프트,354230,2019/12,2020/06/25,2021/09/01,4,  출판업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9361,(주)폭스소프트,354230,2020/12,2020/06/25,2021/09/01,4,  출판업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9392,(주)폴리플러스,65610,2011/12,2002/12/06,2012/05/01,4,  화학물질 및 화학제품 제조업; 의약품 제외,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.05,-167.94,-488.36,-82.74,-194.96,533.94,-877.0,67.85,48.62,8.39,-15.16,186.48,-19.76,194.83,31.99,34.91,33.79,1.16,3.33,1.71,12.8,14.18,16.44,22.21,28.51,25.74,0.03,0.09,1.47,2.31,3.63,5.06,-28233.72,-160.53,-319.58,-1358.82,-138.27,0.0,0.0,0.0
9419,(주)퓨얼셀파워,139170,2011/12,2013/07/01,2014/10/30,4,  전기장비 제조업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9420,(주)퓨얼셀파워,139170,2012/12,2013/07/01,2014/10/30,4,  전기장비 제조업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9421,(주)퓨얼셀파워,139170,2013/12,2013/07/01,2014/10/30,4,  전기장비 제조업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9422,(주)퓨전,195440,2015/12,2016/12/21,2021/06/10,4,  출판업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9423,(주)퓨전,195440,2016/12,2016/12/21,2021/06/10,4,  출판업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9424,(주)퓨전,195440,2017/12,2016/12/21,2021/06/10,4,  출판업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9425,(주)퓨전,195440,2018/12,2016/12/21,2021/06/10,4,  출판업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9426,(주)퓨전,195440,2019/12,2016/12/21,2021/06/10,4,  출판업,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.91,-84.3,-31.86,-18.18,-24.67,4242.0,-5004.0,109.77,101.78,24.5,4.06,79.35,-7.01,97.48,45.65,55.76,1616.0,0.29,0.53,0.54,8.81,8.91,6.89,53.0,41.41,40.96,0.03,0.09,0.34,6.38,0.64,0.69,-4959.78,-8.91,-194.27,-671.05,-30.45,0.0,0.0,0.0
9427,(주)퓨전,195440,2020/12,2016/12/21,2021/06/10,4,  출판업,-67.67,-51.03,-67.13,-68.32,-10.24,-85.16,-14.55,0.0,56.7,-180.78,-141.23,-12.03,-68.34,3389.22,-6145.0,63.43,50.36,4.01,-25.79,290.59,-2.17,215.85,44.74,25.6,222.73,0.38,0.78,0.69,7.94,11.74,5.7,64.05,45.98,31.09,0.08,0.07,0.4,7.32,0.83,0.93,-19205.9,-106.75,-1536.25,-5199.83,-137.98,0.0,0.0,0.0
9446,(주)프렉코,82220,2011/12,2014/04/11,2015/09/25,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9447,(주)프렉코,82220,2012/12,2014/04/11,2015/09/25,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9448,(주)프렉코,82220,2013/12,2014/04/11,2015/09/25,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9449,(주)프렉코,82220,2014/12,2014/04/11,2015/09/25,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9484,(주)프리젠,60910,2011/12,2002/12/13,2017/02/24,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9485,(주)프리젠,60910,2012/12,2002/12/13,2017/02/24,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9486,(주)프리젠,60910,2013/12,2002/12/13,2017/02/24,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9487,(주)프리젠,60910,2014/12,2002/12/13,2017/02/24,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9488,(주)프리젠,60910,2015/12,2002/12/13,2017/02/24,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9530,(주)플렉스컴,65270,2011/12,2002/10/23,2016/04/12,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",23.72,5.37,1.05,39.37,64.86,14.13,16.38,-36.52,14.44,4.24,13.63,13.22,5.9,15934.14,670.0,127.09,68.42,27.2,14.21,140.9,6.41,80.35,66.65,41.51,1048.16,1.39,3.23,3.79,5.09,9.0,8.84,41.31,71.69,40.56,0.01,0.19,1.28,4.35,2.2,3.87,44034.14,31.08,105.48,270.64,24.7,59.5,40.5,17.16
9531,(주)플렉스컴,65270,2012/12,2002/10/23,2016/04/12,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",43.63,21.58,18.96,55.97,46.97,49.8,94.85,158.64,10.57,5.59,26.47,14.79,11.25,28025.37,1928.0,138.55,78.27,33.74,20.14,131.07,13.05,63.83,72.38,43.28,1417.32,2.01,4.73,6.72,6.45,12.69,9.43,38.69,56.56,28.76,0.02,0.1,1.65,7.45,2.87,5.18,69779.52,34.29,152.39,382.8,20.08,51.4,48.6,27.83
9532,(주)플렉스컴,65270,2013/12,2002/10/23,2016/04/12,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",54.31,153.08,137.24,22.66,-0.76,22.63,50.77,-1.2,7.96,3.66,19.59,9.57,7.4,42252.64,1652.0,96.17,62.32,31.73,-2.29,190.92,5.07,123.55,57.53,34.37,1738.09,2.02,5.34,5.53,8.21,17.79,12.04,30.32,44.48,20.51,0.03,0.07,1.68,5.8,3.19,5.23,99641.66,31.73,128.61,274.2,19.02,53.7,46.3,19.22
9533,(주)플렉스컴,65270,2014/12,2002/10/23,2016/04/12,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-4.27,6.41,10.61,-15.25,39.74,-42.55,-47.29,0.0,-9.82,-16.94,-55.02,-15.26,-15.22,22273.23,-4026.0,67.67,28.4,5.18,-24.33,384.92,-11.58,237.95,50.93,20.62,998.56,0.9,3.25,1.97,3.62,12.18,8.36,43.64,100.76,29.96,0.01,0.13,0.74,2.07,1.65,3.05,44197.05,14.7,33.01,55.32,16.01,120.9,-20.9,-105.84
9534,(주)플렉스컴,65270,2015/12,2002/10/23,2016/04/12,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-14.35,-7.32,-8.82,-19.67,-4.44,-113.64,15.38,0.0,-11.2,-26.04,-310.04,-19.24,-29.73,23418.6,-6231.0,48.46,15.0,3.62,-50.8,0.0,-6.55,0.0,47.76,-3.27,-124.11,1.14,11.89,2.26,3.67,23.79,6.66,54.78,99.55,15.34,0.02,0.05,0.84,2.4,2.31,6.23,15593.56,6.06,12.89,22.31,4.89,308.96,-208.96,-531.98
9560,(주)피앤텔,54340,2011/12,2002/01/10,2020/05/21,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-12.65,-2.2,-5.03,-18.38,-26.41,-9.97,-46.08,0.0,-1.3,-17.51,-13.12,-13.89,-12.73,8949.72,-1379.0,366.68,341.33,40.3,38.77,21.08,-37.56,56.53,53.31,82.59,1936.28,0.73,0.89,1.63,17.95,9.64,9.21,39.63,20.34,37.86,0.05,0.05,1.04,2.02,1.32,1.42,20457.05,10.61,27.87,50.63,13.61,191.99,-91.99,-128.67
9561,(주)피앤텔,54340,2012/12,2002/01/10,2020/05/21,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-15.36,-13.54,-13.05,-17.37,-3.74,-24.38,-32.17,0.0,-12.44,-36.15,-25.5,-17.18,-20.71,6070.27,-2221.0,213.91,196.68,16.78,27.71,37.04,-30.13,65.72,52.04,72.97,1464.14,0.57,0.73,1.21,14.63,6.15,5.74,63.57,24.95,59.35,0.05,0.07,0.8,1.49,1.09,1.17,1929.25,1.18,3.07,5.83,1.89,1549.72,-1449.72,-1910.78
9562,(주)피앤텔,54340,2013/12,2002/01/10,2020/05/21,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-24.46,-7.93,-3.44,-43.82,17.89,-35.0,41.15,0.0,-3.59,-31.03,-43.92,-16.27,-31.19,8568.48,-2717.0,109.94,91.36,30.26,3.5,62.39,-14.41,99.54,38.7,61.58,951.76,1.01,1.48,1.87,19.32,6.92,7.4,49.33,18.89,52.72,0.04,0.05,1.33,2.36,2.17,2.45,-1524.79,-1.24,-2.61,-4.53,-1.06,0.0,0.0,0.0
9563,(주)피앤텔,54340,2014/12,2002/01/10,2020/05/21,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-47.98,-45.97,-47.62,-48.56,-60.13,-38.92,-54.77,0.0,-19.36,-49.22,-48.85,-25.51,-34.2,3875.18,-1918.0,150.32,130.63,58.31,12.81,34.9,-15.86,83.27,38.27,74.13,581.29,0.69,1.05,1.13,11.55,4.45,5.78,63.15,31.61,81.93,0.02,0.1,0.99,1.44,1.8,2.14,-2735.79,-4.27,-8.67,-14.57,-4.2,0.0,0.0,0.0
9564,(주)피앤텔,54340,2015/12,2002/01/10,2020/05/21,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-22.92,-12.79,-11.11,-41.97,-64.23,-25.25,-64.64,0.0,-21.21,-46.27,-24.88,-19.99,-18.76,1370.14,-647.0,113.12,103.99,31.6,3.34,35.96,-117.36,96.78,28.82,73.55,434.53,0.41,0.55,0.62,10.55,5.27,6.18,59.02,34.6,69.32,0.02,0.1,0.68,0.78,1.19,1.34,2301.73,4.66,8.38,15.25,10.0,368.05,-268.05,-462.76
9565,(주)피앤텔,54340,2016/12,2002/01/10,2020/05/21,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-13.17,0.61,-10.56,-19.61,-37.98,5.08,25.95,0.0,7.94,-30.96,-23.95,-13.37,-19.44,1431.65,-507.0,293.89,275.59,123.37,17.6,12.34,-17.67,82.37,26.68,89.02,312.03,0.63,0.78,0.87,31.13,7.58,15.87,23.0,11.73,48.17,0.03,0.04,1.37,1.05,2.26,2.43,3300.46,7.69,11.89,26.93,11.38,235.12,-135.12,-271.95
9566,(주)피앤텔,54340,2017/12,2002/01/10,2020/05/21,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-42.55,-39.28,-40.86,-47.2,-23.4,-50.96,-37.94,0.0,-5.31,-122.36,-76.84,-22.93,-65.16,731.8,-908.0,112.34,102.19,64.29,2.69,32.39,-33.89,99.94,24.52,75.53,153.02,0.53,0.63,0.72,28.58,5.85,33.32,10.95,12.77,62.37,0.02,0.9,1.34,0.81,2.06,2.22,-11974.66,-48.57,-72.07,-262.14,-66.56,0.0,0.0,0.0
9567,(주)피앤텔,54340,2018/12,2002/01/10,2020/05/21,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",10.16,6.46,24.39,-33.66,-18.48,-87.9,-5.23,0.0,-0.66,-120.93,-195.61,-22.68,-79.59,563.47,-701.0,16.26,14.45,2.7,-76.05,1197.79,-2.64,1106.18,14.76,7.71,14.79,0.66,1.65,0.82,34.4,10.71,19.34,18.88,10.61,34.08,0.04,0.04,0.85,0.98,3.39,3.76,-10527.27,-38.76,-58.66,-241.86,-61.74,0.0,0.0,0.0
9568,(주)피앤텔,54340,2019/12,2002/01/10,2020/05/21,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-20.48,-47.87,-36.64,72.81,78.99,176.51,-7.43,0.0,7.79,29.69,109.32,-15.32,19.23,1530.93,1357.0,46.67,41.3,9.14,-36.66,253.24,-2.41,239.91,32.08,28.31,312.32,0.65,3.85,0.83,25.42,7.02,9.38,38.9,14.36,52.01,0.04,0.04,0.63,1.16,2.89,3.26,9894.72,45.82,106.4,465.66,62.69,30.17,69.83,47.37
9605,(주)피엘에이,82390,2011/12,2005/07/26,2016/07/26,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-1.14,-1.67,-2.02,1.61,-51.49,0.0,26.54,0.0,23.82,11.04,0.0,22.71,9.63,694.75,92.0,68.24,66.04,27.94,-11.52,73.07,3.51,130.25,24.74,57.78,93.55,0.87,0.0,1.15,71.77,12.98,46.54,7.84,5.09,28.12,0.04,0.03,0.55,1.19,3.57,3.76,10679.24,64.01,87.77,1020.01,72.99,68.76,31.24,15.13
9606,(주)피엘에이,82390,2012/12,2005/07/26,2016/07/26,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",101.27,-3.49,149.66,-45.93,-52.37,155.36,-34.73,751.78,-5.65,158.77,87.77,-9.35,60.34,453.45,597.0,26.91,26.14,4.97,-18.05,35.36,-7.17,126.36,6.65,73.88,159.72,0.38,0.55,0.44,97.15,8.21,43.76,8.34,3.76,44.44,0.03,0.02,0.92,0.8,3.0,3.1,22732.95,67.7,193.6,2904.67,238.04,29.92,70.08,66.7
9607,(주)피엘에이,82390,2013/12,2005/07/26,2016/07/26,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-4.45,-3.2,-2.05,-38.12,314.43,-14.38,14.65,0.0,-3.07,-28.98,-13.58,-7.09,-9.67,347.59,-94.0,14.25,11.54,0.05,-25.91,48.98,-6.54,142.56,4.3,67.12,124.91,0.33,0.47,0.35,67.11,11.33,31.85,11.46,5.44,32.21,0.04,0.02,1.01,0.95,6.06,6.66,5445.86,16.97,47.91,971.82,49.74,143.7,-43.7,-58.27
9608,(주)피엘에이,82390,2014/12,2005/07/26,2016/07/26,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-26.02,7.84,-27.26,1.44,-74.74,-33.73,-65.9,0.0,-92.62,-414.84,-86.5,-18.41,-55.49,98.35,-367.0,16.13,15.37,9.94,-30.69,66.3,-12.89,156.48,5.9,60.13,60.7,0.13,0.21,0.14,22.68,7.04,13.06,27.95,16.1,51.83,0.03,0.06,0.35,0.32,2.68,3.04,-9032.23,-38.05,-73.69,-5735.3,-241.94,0.0,0.0,0.0
9609,(주)피엘에이,82390,2015/12,2005/07/26,2016/07/26,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-37.67,-2.13,-45.74,90.95,-82.12,-101.72,-57.04,0.0,-207.54,-971.68,-222.2,-25.08,-80.9,31.82,-304.0,19.2,19.12,0.65,-76.09,0.0,-7.52,0.0,18.08,-1.66,-1.0,0.08,0.23,0.09,40.99,9.74,6.2,58.82,8.91,37.48,0.0,0.02,0.12,0.13,0.79,0.8,-11141.7,-75.31,-92.88,-18400.22,-694.62,0.0,0.0,0.0
9610,(주)피엠디아카데미,144740,2011/12,2013/07/01,2018/08/07,4,  교육 서비스업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9611,(주)피엠디아카데미,144740,2012/12,2013/07/01,2018/08/07,4,  교육 서비스업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9612,(주)피엠디아카데미,144740,2013/12,2013/07/01,2018/08/07,4,  교육 서비스업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9613,(주)피엠디아카데미,144740,2014/12,2013/07/01,2018/08/07,4,  교육 서비스업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9614,(주)피엠디아카데미,144740,2015/12,2013/07/01,2018/08/07,4,  교육 서비스업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9615,(주)피엠디아카데미,144740,2016/12,2013/07/01,2018/08/07,4,  교육 서비스업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9616,(주)피엠디아카데미,144740,2017/12,2013/07/01,2018/08/07,4,  교육 서비스업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9617,(주)피엠에스,179440,2011/12,2014/02/28,2016/07/07,4,  1차 금속 제조업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
